,sofifa_id,short_name,age,height_cm,weight_kg,club_name,overall,potential,value_eur,wage_eur,international_reputation,weak_foot,skill_moves,pace,shooting,passing,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,nationality_Afghanistan,nationality_Algeria,nationality_Antigua & Barbuda,nationality_Argentina,nationality_Armenia,nationality_Australia,nationality_Austria,nationality_Belgium,nationality_Benin,nationality_Bermuda,nationality_Bosnia Herzegovina,nationality_Brazil,nationality_Brunei Darussalam,nationality_Burkina Faso,nationality_Cameroon,nationality_Canada,nationality_Chile,nationality_Colombia,nationality_Costa Rica,nationality_Croatia,nationality_Curacao,nationality_Cyprus,nationality_Czech Republic,nationality_DR Congo,nationality_Denmark,nationality_Ecuador,nationality_Egypt,nationality_England,nationality_Equatorial Guinea,nationality_Estonia,nationality_Finland,nationality_France,nationality_Gabon,nationality_Gambia,nationality_Germany,nationality_Ghana,nationality_Greece,nationality_Guinea,nationality_Guinea Bissau,nationality_Honduras,nationality_Hungary,nationality_Iceland,nationality_Iran,nationality_Israel,nationality_Italy,nationality_Ivory Coast,nationality_Jamaica,nationality_Japan,nationality_Kenya,nationality_Korea Republic,nationality_Kosovo,nationality_Libya,nationality_Lithuania,nationality_Mali,nationality_Mexico,nationality_Montenegro,nationality_Morocco,nationality_Netherlands,nationality_New Zealand,nationality_Nigeria,nationality_North Macedonia,nationality_Northern Ireland,nationality_Norway,nationality_Paraguay,nationality_Peru,nationality_Philippines,nationality_Poland,nationality_Portugal,nationality_Republic of Ireland,nationality_Romania,nationality_Saint Kitts and Nevis,nationality_Scotland,nationality_Senegal,nationality_Serbia,nationality_Sierra Leone,nationality_Slovakia,nationality_Slovenia,nationality_South Africa,nationality_Spain,nationality_Sweden,nationality_Switzerland,nationality_Tanzania,nationality_Togo,nationality_Tunisia,nationality_Turkey,nationality_Ukraine,nationality_United States,nationality_Uruguay,nationality_Venezuela,nationality_Wales,nationality_Zambia,nationality_Zimbabwe,player_positions_CAM,player_positions_CB,player_positions_CDM,player_positions_CF,player_positions_CM,player_positions_GK,player_positions_LB,player_positions_LM,player_positions_LW,player_positions_LWB,player_positions_RB,player_positions_RM,player_positions_RW,player_positions_RWB,player_positions_ST,preferred_foot_Left,preferred_foot_Right,player_traits_Avoids Using Weaker Foot,player_traits_Backs Into Player,player_traits_Beat Offside Trap,player_traits_Cautious With Crosses,player_traits_Chip Shot (AI),player_traits_Comes For Crosses,player_traits_Diver,player_traits_Dives Into Tackles (AI),player_traits_Early Crosser,player_traits_Finesse Shot,player_traits_Flair,player_traits_GK Long Throw,player_traits_GK Up for Corners,player_traits_Giant Throw-in,player_traits_Injury Free,player_traits_Injury Prone,player_traits_Leadership,player_traits_Long Passer (AI),player_traits_Long Shot Taker (AI),player_traits_Long Throw-in,player_traits_One Club Player,player_traits_Outside Foot Shot,player_traits_Playmaker (AI),player_traits_Power Free-Kick,player_traits_Power Header,player_traits_Puncher,player_traits_Rushes Out Of Goal,player_traits_Saves with Feet,player_traits_Selfish,player_traits_Set Play Specialist,player_traits_Solid Player,player_traits_Speed Dribbler (AI),player_traits_Takes Finesse Free Kicks,player_traits_Target Forward,player_traits_Team Player,player_traits_Technical Dribbler (AI),player_traits_Through Ball,player_tags_#Acrobat,player_tags_#Aerial Threat,player_tags_#Clinical Finisher,player_tags_#Complete Defender,player_tags_#Complete Forward,player_tags_#Complete Midfielder,player_tags_#Crosser,player_tags_#Distance Shooter,player_tags_#Dribbler,player_tags_#Engine,player_tags_#FK Specialist,player_tags_#Playmaker,player_tags_#Poacher,player_tags_#Speedster,player_tags_#Strength,player_tags_#Tackling,player_tags_#Tactician,best_position,position_category
1632,206075,S. Johnstone,27,193,85,West Bromwich Albion,75,79,6000000,50000,1,3,1,,,,,,,79.0,74.0,70.0,77.0,41.0,73.0,17,11,17,27,15,16,16,17,35,18,45,38,55,66,27,53,63,42,68,16,24,17,11,48,42,17,20,79,74,70,73,77,28,28,28,26,28,28,28,26,29,29,29,28,30,30,30,28,28,29,29,29,28,27,28,28,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gk,gk
1633,207616,A. Webster,25,191,75,Brighton & Hove Albion,75,79,7500000,42000,1,4,2,68.0,29.0,59.0,68.0,75.0,74.0,,,,,,,50,26,76,73,27,68,27,25,70,72,67,68,63,71,59,37,77,69,76,32,72,76,26,53,24,76,73,10,8,14,7,12,52,52,52,57,55,55,55,57,59,59,59,61,64,64,64,61,70,72,72,72,70,71,75,75,75,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lcb,def
1639,220031,O. McBurnie,24,191,77,Sheffield United,75,79,9000000,31000,1,3,3,62.0,72.0,58.0,69.0,34.0,76.0,,,,,,,40,77,79,70,72,69,42,31,55,75,59,64,57,75,54,77,77,69,79,59,77,28,75,66,65,29,20,13,11,12,13,13,74,74,74,67,71,71,71,67,69,69,69,66,64,64,64,66,50,53,53,53,50,48,50,50,50,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ls,att
1640,220633,D. Gray,24,180,74,Leicester City,75,79,8500000,55000,1,3,4,87.0,68.0,67.0,81.0,37.0,55.0,,,,,,,67,65,31,69,54,83,68,60,60,78,89,86,87,70,75,80,51,66,56,68,41,25,69,69,58,45,31,6,11,11,13,10,68,68,68,75,74,74,74,75,73,73,73,74,66,66,66,74,58,54,54,54,58,55,45,45,45,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lw,att
1652,235454,M. Sarr,21,182,73,Chelsea,75,79,8000000,44000,1,2,2,67.0,52.0,68.0,65.0,75.0,75.0,,,,,,,68,53,74,74,37,62,60,59,68,67,64,70,72,74,69,68,77,73,79,40,68,74,59,63,44,77,75,6,9,14,12,8,64,64,64,64,64,64,64,64,65,65,65,66,67,67,67,66,72,73,73,73,72,73,75,75,75,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lcb,def
1660,206654,Pablo Marí,26,193,87,Arsenal,75,78,7500000,57000,1,3,2,52.0,40.0,50.0,49.0,75.0,81.0,,,,,,,32,38,82,69,28,41,27,30,63,60,54,51,49,74,37,53,75,72,86,40,80,72,34,37,31,74,70,6,14,7,13,12,54,54,54,48,50,50,50,48,51,51,51,51,58,58,58,51,63,70,70,70,63,66,75,75,75,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,lcb,def
1662,208450,Andreas Pereira,24,178,71,Manchester United,75,78,8500000,72000,1,4,4,73.0,72.0,77.0,77.0,66.0,68.0,,,,,,,77,69,56,76,72,77,81,78,76,78,74,72,79,74,77,80,62,78,60,74,78,70,69,76,70,67,64,15,14,7,10,7,71,71,71,75,74,74,74,75,75,75,75,75,75,75,75,75,73,72,72,72,73,71,67,67,67,71,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lw,att
1664,209620,A. Baba,25,180,72,Chelsea,75,78,7500000,58000,2,2,3,78.0,50.0,66.0,75.0,72.0,67.0,,,,,,,76,48,67,72,41,74,67,23,67,75,78,78,77,74,75,59,75,68,64,47,73,71,63,55,42,74,74,12,11,6,11,10,64,64,64,69,67,67,67,69,67,67,67,70,68,68,68,70,73,71,71,71,73,73,71,71,71,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lwb,def
1673,212419,T. Mings,27,196,77,Aston Villa,75,78,7000000,44000,1,3,3,66.0,44.0,64.0,65.0,74.0,80.0,,,,,,,70,37,74,68,34,68,53,37,70,66,62,69,55,76,45,61,66,72,83,42,84,73,53,57,45,75,74,7,10,13,7,15,60,60,60,62,61,61,61,62,61,61,61,65,65,65,65,65,71,72,72,72,71,72,75,75,75,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lcb,def
1679,216433,A. El Ghazi,25,189,90,Aston Villa,75,78,8500000,50000,1,4,4,75.0,75.0,70.0,75.0,32.0,68.0,,,,,,,74,74,72,73,67,78,75,73,54,77,72,77,68,74,52,83,52,69,75,77,55,28,73,69,63,28,15,13,9,7,14,11,75,75,75,75,75,75,75,75,73,73,73,73,66,66,66,73,55,52,52,52,55,52,46,46,46,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ls,att
1680,216774,W. Hoedt,26,188,77,Southampton,75,78,7500000,42000,2,3,2,51.0,46.0,66.0,59.0,76.0,75.0,,,,,,,64,30,76,69,55,60,31,56,77,64,47,55,35,74,60,72,77,66,79,59,78,75,29,68,37,78,76,15,10,13,8,11,55,55,55,55,56,56,56,55,58,58,58,59,66,66,66,59,69,73,73,73,69,70,75,75,75,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lcb,def
1689,222994,M. Nakamba,26,176,76,Aston Villa,75,78,7500000,44000,1,2,3,71.0,49.0,63.0,71.0,74.0,79.0,,,,,,,46,36,55,73,41,70,45,37,72,71,76,67,76,71,78,77,78,79,77,54,85,74,55,65,38,77,75,9,15,10,15,8,61,61,61,63,64,64,64,63,66,66,66,65,69,69,69,65,71,74,74,74,71,71,74,74,74,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ldm,mid
1696,226078,Trezeguet,25,179,78,Aston Villa,75,78,8500000,50000,3,5,4,81.0,74.0,72.0,78.0,35.0,65.0,,,,,,,75,75,42,76,63,80,63,63,72,78,79,82,78,67,70,76,65,78,67,76,45,22,69,65,74,39,27,8,10,15,10,7,71,71,71,75,74,74,74,75,74,74,74,75,69,69,69,75,59,55,55,55,59,54,46,46,46,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lw,att
1730,198032,D. Burn,28,198,87,Brighton & Hove Albion,75,76,6500000,46000,1,3,2,53.0,33.0,59.0,57.0,75.0,80.0,,,,,,,61,25,76,67,22,59,48,46,62,64,47,57,34,72,30,53,54,69,89,29,78,73,37,49,48,77,73,15,13,7,8,10,52,52,52,53,52,52,52,53,54,54,54,57,60,60,60,57,68,70,70,70,68,69,75,75,75,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,lcb,def
1733,199576,Oriol Romeu,28,183,83,Southampton,75,76,6500000,44000,2,3,2,41.0,39.0,61.0,62.0,76.0,77.0,,,,,,,37,25,69,77,35,59,49,53,70,70,50,34,54,70,59,60,65,69,79,43,87,77,48,56,54,78,74,12,14,10,11,16,54,54,54,53,56,56,56,53,59,59,59,57,66,66,66,57,66,74,74,74,66,67,75,75,75,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lcb,def
1735,199767,M. van Ginkel,27,186,82,Chelsea,75,76,7500000,67000,2,4,3,63.0,77.0,77.0,75.0,69.0,66.0,,,,,,,71,76,74,82,74,75,66,69,79,80,62,64,68,71,59,79,74,50,71,76,69,60,76,75,84,73,68,7,11,13,13,14,75,75,75,74,75,75,75,74,76,76,76,73,75,75,75,73,69,72,72,72,69,68,71,71,71,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lam,mid
1740,204355,P. Dummett,28,183,82,Newcastle United,75,76,6500000,34000,1,2,2,65.0,40.0,63.0,67.0,76.0,70.0,,,,,,,63,41,72,71,33,65,54,52,68,70,65,65,61,75,74,42,77,67,70,35,72,76,56,52,43,76,80,15,11,13,11,13,58,58,58,61,60,60,60,61,62,62,62,64,65,65,65,64,71,72,72,72,71,72,75,75,75,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lcb,def
1742,206594,S. March,25,180,77,Brighton & Hove Albion,75,76,8000000,46000,1,2,3,75.0,68.0,73.0,77.0,54.0,60.0,,,,,,,77,66,40,74,56,79,70,64,67,76,76,75,76,69,77,74,38,68,60,72,55,35,69,74,55,59,53,9,11,7,13,15,68,68,68,74,72,72,72,74,73,73,73,74,70,70,70,74,65,62,62,62,65,62,56,56,56,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lw,att
1749,212267,Ivan Cavaleiro,26,175,80,Fulham,75,76,8000000,84000,1,3,4,86.0,72.0,68.0,76.0,39.0,69.0,,,,,,,72,72,64,68,64,77,74,56,62,77,85,86,76,69,75,78,46,64,74,68,68,37,73,71,72,46,36,13,15,12,9,13,73,73,73,75,74,74,74,75,73,73,73,74,67,67,67,74,59,56,56,56,59,57,51,51,51,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lw,att
1759,228229,F. Balbuena,28,188,85,West Ham United,75,76,6500000,34000,1,3,2,51.0,40.0,50.0,50.0,76.0,78.0,,,,,,,33,31,80,66,24,47,30,34,56,56,50,52,39,74,42,71,72,67,82,34,82,76,27,45,48,77,75,9,13,15,9,15,53,53,53,47,50,50,50,47,50,50,50,50,57,57,57,50,63,69,69,69,63,66,75,75,75,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lcb,def
1772,139062,W. Caballero,38,186,83,Chelsea,75,75,675000,32000,2,3,1,,,,,,,74.0,72.0,71.0,74.0,45.0,76.0,12,11,22,33,13,12,23,11,48,30,43,46,39,71,55,53,70,37,69,14,30,19,7,47,16,11,12,74,72,71,76,74,30,30,30,27,30,30,30,27,31,31,31,30,34,34,34,30,27,32,32,32,27,27,28,28,28,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gk,gk
1779,150724,J. Hart,33,196,91,Tottenham Hotspur,75,75,3600000,50000,3,3,1,,,,,,,72.0,75.0,65.0,77.0,58.0,74.0,14,14,10,34,19,23,17,13,35,20,56,60,50,69,32,49,69,28,61,19,36,25,14,42,30,14,13,72,75,65,74,77,30,30,30,31,31,31,31,31,32,32,32,32,31,31,31,32,28,30,30,30,28,28,28,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gk,gk
